Coluna;Sexo Trabalhador
SP-MAUA;n/d;38502;25466;n/d;n/d;63968
SP-MENDONCA;n/d;1835;594;n/d;n/d;2429
SP-MERIDIANO;n/d;1715;427;n/d;n/d;2142
SP-MESOPOLIS;n/d;116;135;n/d;n/d;251
SP-MIGUELOPOLIS;n/d;1233;1480;n/d;n/d;2713
SP-MINEIROS DO TIETE;n/d;869;667;n/d;n/d;1536
SP-MIRACATU;n/d;1591;1127;n/d;n/d;2718
SP-MIRA ESTRELA;n/d;242;210;n/d;n/d;452
SP-MIRANDOPOLIS;n/d;2207;1641;n/d;n/d;3848
SP-MIRANTE DO PARANAPANEMA;n/d;2603;1030;n/d;n/d;3633
SP-MIRASSOL;n/d;8327;5404;n/d;n/d;13731
SP-MIRASSOLANDIA;n/d;372;193;n/d;n/d;565
SP-MOCOCA;n/d;10802;5955;n/d;n/d;16757
SP-MOGI DAS CRUZES;n/d;54820;44794;n/d;n/d;99614
SP-MOGI GUACU;n/d;22895;16315;n/d;n/d;39210
SP-MOGI MIRIM;n/d;16072;11522;n/d;n/d;27594
SP-MOMBUCA;n/d;413;298;n/d;n/d;711
SP-MONCOES;n/d;1429;250;n/d;n/d;1679
SP-MONGAGUA;n/d;3291;2898;n/d;n/d;6189
SP-MONTE ALEGRE DO SUL;n/d;688;506;n/d;n/d;1194
SP-MONTE ALTO;n/d;7522;5403;n/d;n/d;12925
SP-MONTE APRAZIVEL;n/d;2615;1567;n/d;n/d;4182
SP-MONTE AZUL PAULISTA;n/d;3725;1742;n/d;n/d;5467
SP-MONTE CASTELO;n/d;263;244;n/d;n/d;507
SP-MONTEIRO LOBATO;n/d;414;250;n/d;n/d;664
SP-MONTE MOR;n/d;8779;5480;n/d;n/d;14259
SP-MORRO AGUDO;n/d;5846;2354;n/d;n/d;8200
SP-MORUNGABA;n/d;2196;3266;n/d;n/d;5462
SP-MOTUCA;n/d;360;279;n/d;n/d;639
SP-MURUTINGA DO SUL;n/d;250;228;n/d;n/d;478
SP-NANTES;n/d;222;147;n/d;n/d;369
SP-NARANDIBA;n/d;679;380;n/d;n/d;1059
SP-NATIVIDADE DA SERRA;n/d;471;223;n/d;n/d;694
SP-NAZARE PAULISTA;n/d;1784;1101;n/d;n/d;2885
SP-NEVES PAULISTA;n/d;1162;754;n/d;n/d;1916
SP-NHANDEARA;n/d;878;825;n/d;n/d;1703
SP-NIPOA;n/d;493;326;n/d;n/d;819
SP-NOVA ALIANCA;n/d;778;574;n/d;n/d;1352
SP-NOVA CAMPINA;n/d;1458;498;n/d;n/d;1956
SP-NOVA CANAA PAULISTA;n/d;105;97;n/d;n/d;202
SP-NOVA CASTILHO;n/d;139;80;n/d;n/d;219
SP-NOVA EUROPA;n/d;2800;786;n/d;n/d;3586
SP-NOVA GRANADA;n/d;1647;1313;n/d;n/d;2960
SP-NOVA GUATAPORANGA;n/d;135;121;n/d;n/d;256
SP-NOVA INDEPENDENCIA;n/d;1218;328;n/d;n/d;1546
SP-NOVAIS;n/d;208;249;n/d;n/d;457
SP-NOVA LUZITANIA;n/d;131;147;n/d;n/d;278
SP-NOVA ODESSA;n/d;11767;7196;n/d;n/d;18963
SP-NOVO HORIZONTE;n/d;6372;3379;n/d;n/d;9751
SP-NUPORANGA;n/d;1479;1691;n/d;n/d;3170
SP-OCAUCU;n/d;641;328;n/d;n/d;969
SP-OLEO;n/d;209;124;n/d;n/d;333
SP-OLIMPIA;n/d;9100;5975;n/d;n/d;15075
SP-ONDA VERDE;n/d;1697;572;n/d;n/d;2269
SP-ORIENTE;n/d;514;335;n/d;n/d;849
SP-ORINDIUVA;n/d;2256;620;n/d;n/d;2876
SP-ORLANDIA;n/d;7567;3971;n/d;n/d;11538
SP-OSASCO;n/d;85411;69781;n/d;n/d;155192
SP-OSCAR BRESSANE;n/d;249;205;n/d;n/d;454
SP-OSVALDO CRUZ;n/d;3976;3391;n/d;n/d;7367
SP-OURINHOS;n/d;15455;11181;n/d;n/d;26636
SP-OUROESTE;n/d;2155;742;n/d;n/d;2897
SP-OURO VERDE;n/d;439;326;n/d;n/d;765
SP-PACAEMBU;n/d;776;726;n/d;n/d;1502
SP-PALESTINA;n/d;1797;751;n/d;n/d;2548
SP-PALMARES PAULISTA;n/d;317;459;n/d;n/d;776
SP-PALMEIRA D OESTE;n/d;650;421;n/d;n/d;1071
SP-PALMITAL;n/d;2567;1472;n/d;n/d;4039
SP-PANORAMA;n/d;1783;993;n/d;n/d;2776
SP-PARAGUACU PAULISTA;n/d;8990;3681;n/d;n/d;12671
SP-PARAIBUNA;n/d;1554;1180;n/d;n/d;2734
SP-PARAISO;n/d;1444;524;n/d;n/d;1968
SP-PARANAPANEMA;n/d;2613;1994;n/d;n/d;4607
SP-PARANAPUA;n/d;447;287;n/d;n/d;734
SP-PARAPUA;n/d;2151;777;n/d;n/d;2928
SP-PARDINHO;n/d;1206;992;n/d;n/d;2198
SP-PARIQUERA-ACU;n/d;2373;2054;n/d;n/d;4427
SP-PARISI;n/d;183;131;n/d;n/d;314
SP-PATROCINIO PAULISTA;n/d;3151;1092;n/d;n/d;4243
SP-PAULICEIA;n/d;1349;558;n/d;n/d;1907
SP-PAULINIA;n/d;26663;14129;n/d;n/d;40792
SP-PAULISTANIA;n/d;186;129;n/d;n/d;315
SP-PAULO DE FARIA;n/d;606;465;n/d;n/d;1071
SP-PEDERNEIRAS;n/d;8177;4473;n/d;n/d;12650
SP-PEDRA BELA;n/d;457;388;n/d;n/d;845
SP-PEDRANOPOLIS;n/d;246;146;n/d;n/d;392
SP-PEDREGULHO;n/d;1988;1340;n/d;n/d;3328
SP-PEDREIRA;n/d;7084;6053;n/d;n/d;13137
SP-PEDRINHAS PAULISTA;n/d;345;255;n/d;n/d;600
SP-PEDRO DE TOLEDO;n/d;504;464;n/d;n/d;968
SP-PENAPOLIS;n/d;7855;7222;n/d;n/d;15077
SP-PEREIRA BARRETO;n/d;3563;1955;n/d;n/d;5518
SP-PEREIRAS;n/d;1473;891;n/d;n/d;2364
SP-PERUIBE;n/d;4614;4566;n/d;n/d;9180
SP-PIACATU;n/d;393;523;n/d;n/d;916
SP-PIEDADE;n/d;4815;3580;n/d;n/d;8395
SP-PILAR DO SUL;n/d;4648;2201;n/d;n/d;6849
SP-PINDAMONHANGABA;n/d;17904;12116;n/d;n/d;30020
SP-PINDORAMA;n/d;1470;981;n/d;n/d;2451
SP-PINHALZINHO;n/d;1070;1023;n/d;n/d;2093
SP-PIQUEROBI;n/d;334;229;n/d;n/d;563
SP-PIQUETE;n/d;915;421;n/d;n/d;1336
SP-PIRACAIA;n/d;2045;1998;n/d;n/d;4043
SP-PIRACICABA;n/d;72516;50380;n/d;n/d;122896
SP-PIRAJU;n/d;3426;2595;n/d;n/d;6021
SP-PIRAJUI;n/d;2011;1457;n/d;n/d;3468
SP-PIRANGI;n/d;1236;914;n/d;n/d;2150
SP-PIRAPORA DO BOM JESUS;n/d;1191;984;n/d;n/d;2175
SP-PIRAPOZINHO;n/d;2634;2160;n/d;n/d;4794
SP-PIRASSUNUNGA;n/d;14241;8805;n/d;n/d;23046
SP-PIRATININGA;n/d;1055;907;n/d;n/d;1962
SP-PITANGUEIRAS;n/d;5345;2411;n/d;n/d;7756
SP-PLANALTO;n/d;2728;335;n/d;n/d;3063
SP-PLATINA;n/d;311;162;n/d;n/d;473
SP-POA;n/d;13007;13694;n/d;n/d;26701
SP-POLONI;n/d;573;429;n/d;n/d;1002
SP-POMPEIA;n/d;4827;2655;n/d;n/d;7482
SP-PONGAI;n/d;337;224;n/d;n/d;561
SP-PONTAL;n/d;6588;2623;n/d;n/d;9211
SP-PONTALINDA;n/d;175;254;n/d;n/d;429
SP-PONTES GESTAL;n/d;1042;333;n/d;n/d;1375
SP-POPULINA;n/d;300;227;n/d;n/d;527
SP-PORANGABA;n/d;837;565;n/d;n/d;1402
SP-PORTO FELIZ;n/d;8324;6026;n/d;n/d;14350
SP-PORTO FERREIRA;n/d;8680;6517;n/d;n/d;15197
SP-POTIM;n/d;699;616;n/d;n/d;1315
SP-POTIRENDABA;n/d;3215;1171;n/d;n/d;4386
SP-PRACINHA;n/d;132;147;n/d;n/d;279
SP-PRADOPOLIS;n/d;5541;1506;n/d;n/d;7047
SP-PRAIA GRANDE;n/d;24747;22853;n/d;n/d;47600
SP-PRATANIA;n/d;791;368;n/d;n/d;1159
SP-PRESIDENTE ALVES;n/d;327;278;n/d;n/d;605
SP-PRESIDENTE BERNARDES;n/d;1201;845;n/d;n/d;2046
SP-PRESIDENTE EPITACIO;n/d;2894;2511;n/d;n/d;5405
SP-PRESIDENTE PRUDENTE;n/d;36533;29760;n/d;n/d;66293
SP-PRESIDENTE VENCESLAU;n/d;2938;3004;n/d;n/d;5942
SP-PROMISSAO;n/d;5641;3480;n/d;n/d;9121
SP-QUADRA;n/d;326;247;n/d;n/d;573
SP-QUATA;n/d;2828;1118;n/d;n/d;3946
SP-QUEIROZ;n/d;601;341;n/d;n/d;942
SP-QUELUZ;n/d;950;719;n/d;n/d;1669
SP-QUINTANA;n/d;769;495;n/d;n/d;1264
SP-RAFARD;n/d;1835;941;n/d;n/d;2776
SP-RANCHARIA;n/d;4332;2829;n/d;n/d;7161
SP-REDENCAO DA SERRA;n/d;397;188;n/d;n/d;585
SP-REGENTE FEIJO;n/d;2801;1648;n/d;n/d;4449
SP-REGINOPOLIS;n/d;605;402;n/d;n/d;1007
SP-REGISTRO;n/d;7638;5773;n/d;n/d;13411
SP-RESTINGA;n/d;1217;398;n/d;n/d;1615
SP-RIBEIRA;n/d;375;150;n/d;n/d;525
SP-RIBEIRAO BONITO;n/d;1024;782;n/d;n/d;1806
SP-RIBEIRAO BRANCO;n/d;2230;984;n/d;n/d;3214
SP-RIBEIRAO CORRENTE;n/d;446;243;n/d;n/d;689
SP-RIBEIRAO DO SUL;n/d;381;236;n/d;n/d;617
SP-RIBEIRAO DOS INDIOS;n/d;153;169;n/d;n/d;322
SP-RIBEIRAO GRANDE;n/d;401;295;n/d;n/d;696
SP-RIBEIRAO PIRES;n/d;12495;9020;n/d;n/d;21515
SP-RIBEIRAO PRETO;n/d;118319;104558;n/d;n/d;222877
SP-RIVERSUL;n/d;291;244;n/d;n/d;535
SP-RIFAINA;n/d;418;287;n/d;n/d;705
SP-RINCAO;n/d;871;599;n/d;n/d;1470
SP-RINOPOLIS;n/d;1142;629;n/d;n/d;1771
SP-RIO CLARO;n/d;35880;26803;n/d;n/d;62683
SP-RIO DAS PEDRAS;n/d;5928;2613;n/d;n/d;8541
SP-RIO GRANDE DA SERRA;n/d;2031;1551;n/d;n/d;3582
SP-RIOLANDIA;n/d;495;517;n/d;n/d;1012
SP-ROSANA;n/d;1168;1304;n/d;n/d;2472
SP-ROSEIRA;n/d;1434;895;n/d;n/d;2329
SP-RUBIACEA;n/d;204;155;n/d;n/d;359
SP-RUBINEIA;n/d;361;273;n/d;n/d;634
SP-SABINO;n/d;307;275;n/d;n/d;582
SP-SAGRES;n/d;175;229;n/d;n/d;404
SP-SALES;n/d;436;376;n/d;n/d;812
SP-SALES OLIVEIRA;n/d;1209;974;n/d;n/d;2183
SP-SALESOPOLIS;n/d;1287;1008;n/d;n/d;2295
SP-SALMOURAO;n/d;270;239;n/d;n/d;509
SP-SALTINHO;n/d;867;564;n/d;n/d;1431
SP-SALTO;n/d;15972;12655;n/d;n/d;28627
SP-SALTO DE PIRAPORA;n/d;4008;2342;n/d;n/d;6350
SP-SALTO GRANDE;n/d;856;530;n/d;n/d;1386
SP-SANDOVALINA;n/d;1774;410;n/d;n/d;2184
SP-SANTA ADELIA;n/d;2933;1381;n/d;n/d;4314
SP-SANTA ALBERTINA;n/d;1547;416;n/d;n/d;1963
SP-SANTA BARBARA D OESTE;n/d;24237;20162;n/d;n/d;44399
SP-SANTA BRANCA;n/d;2902;1231;n/d;n/d;4133
SP-SANTA CLARA D OESTE;n/d;357;218;n/d;n/d;575
SP-SANTA CRUZ DA CONCEICAO;n/d;836;379;n/d;n/d;1215
SP-SANTA CRUZ DA ESPERANCA;n/d;198;197;n/d;n/d;395
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3257;2151;n/d;n/d;5408
SP-SANTA CRUZ DO RIO PARDO;n/d;9344;5356;n/d;n/d;14700
SP-SANTA ERNESTINA;n/d;249;247;n/d;n/d;496
SP-SANTA FE DO SUL;n/d;4023;3749;n/d;n/d;7772
SP-SANTA GERTRUDES;n/d;5158;2088;n/d;n/d;7246
SP-SANTA ISABEL;n/d;6292;4795;n/d;n/d;11087
SP-SANTA LUCIA;n/d;347;305;n/d;n/d;652
SP-SANTA MARIA DA SERRA;n/d;622;378;n/d;n/d;1000
SP-SANTA MERCEDES;n/d;219;183;n/d;n/d;402
SP-SANTANA DA PONTE PENSA;n/d;137;100;n/d;n/d;237
SP-SANTANA DE PARNAIBA;n/d;33730;23003;n/d;n/d;56733
SP-SANTA RITA D OESTE;n/d;209;185;n/d;n/d;394
SP-SANTA RITA DO PASSA QUATRO;n/d;3182;2205;n/d;n/d;5387
SP-SANTA ROSA DE VITERBO;n/d;2514;1850;n/d;n/d;4364
SP-SANTA SALETE;n/d;144;103;n/d;n/d;247
SP-SANTO ANASTACIO;n/d;1897;1309;n/d;n/d;3206
SP-SANTO ANDRE;n/d;102967;95331;n/d;n/d;198298
SP-SANTO ANTONIO DA ALEGRIA;n/d;614;491;n/d;n/d;1105
SP-SANTO ANTONIO DE POSSE;n/d;4653;3577;n/d;n/d;8230
SP-SANTO ANTONIO DO ARACANGUA;n/d;1002;757;n/d;n/d;1759
SP-SANTO ANTONIO DO JARDIM;n/d;791;485;n/d;n/d;1276
SP-SANTO ANTONIO DO PINHAL;n/d;604;590;n/d;n/d;1194
SP-SANTO EXPEDITO;n/d;162;181;n/d;n/d;343
SP-SANTOPOLIS DO AGUAPEI;n/d;268;206;n/d;n/d;474
SP-SANTOS;n/d;95612;77406;n/d;n/d;173018
SP-SAO BENTO DO SAPUCAI;n/d;842;692;n/d;n/d;1534
SP-SAO BERNARDO DO CAMPO;n/d;147711;101431;n/d;n/d;249142
SP-SAO CAETANO DO SUL;n/d;55001;48619;n/d;n/d;103620
SP-SAO CARLOS;n/d;42822;31275;n/d;n/d;74097
SP-SAO FRANCISCO;n/d;106;121;n/d;n/d;227
SP-SAO JOAO DA BOA VISTA;n/d;13670;10393;n/d;n/d;24063
SP-SAO JOAO DAS DUAS PONTES;n/d;150;121;n/d;n/d;271
SP-SAO JOAO DE IRACEMA;n/d;59;32;n/d;n/d;91
SP-SAO JOAO DO PAU D ALHO;n/d;119;109;n/d;n/d;228
SP-SAO JOAQUIM DA BARRA;n/d;7664;4049;n/d;n/d;11713
SP-SAO JOSE DA BELA VISTA;n/d;411;416;n/d;n/d;827
SP-SAO JOSE DO BARREIRO;n/d;275;201;n/d;n/d;476
SP-SAO JOSE DO RIO PARDO;n/d;8979;5917;n/d;n/d;14896
SP-SAO JOSE DO RIO PRETO;n/d;72881;63221;n/d;n/d;136102
SP-SAO JOSE DOS CAMPOS;n/d;109639;77802;n/d;n/d;187441
SP-SAO LOURENCO DA SERRA;n/d;2608;5696;n/d;n/d;8304
SP-SAO LUIS DO PARAITINGA;n/d;1189;724;n/d;n/d;1913
SP-SAO MANUEL;n/d;5369;3157;n/d;n/d;8526
SP-SAO MIGUEL ARCANJO;n/d;2550;1766;n/d;n/d;4316
SP-SAO PAULO;n/d;2569811;2297495;n/d;n/d;4867306
SP-SAO PEDRO;n/d;3214;2932;n/d;n/d;6146
SP-SAO PEDRO DO TURVO;n/d;1015;465;n/d;n/d;1480
SP-SAO ROQUE;n/d;9877;10825;n/d;n/d;20702
SP-SAO SEBASTIAO;n/d;13064;7751;n/d;n/d;20815
SP-SAO SEBASTIAO DA GRAMA;n/d;1645;1227;n/d;n/d;2872
SP-SAO SIMAO;n/d;2201;1325;n/d;n/d;3526
SP-SAO VICENTE;n/d;17051;18333;n/d;n/d;35384
SP-SARAPUI;n/d;990;679;n/d;n/d;1669
SP-SARUTAIA;n/d;271;272;n/d;n/d;543
SP-SEBASTIANOPOLIS DO SUL;n/d;1909;440;n/d;n/d;2349
SP-SERRA AZUL;n/d;414;358;n/d;n/d;772
SP-SERRANA;n/d;4631;2433;n/d;n/d;7064
SP-SERRA NEGRA;n/d;3459;3216;n/d;n/d;6675
SP-SERTAOZINHO;n/d;27157;12722;n/d;n/d;39879
SP-SETE BARRAS;n/d;1244;536;n/d;n/d;1780
SP-SEVERINIA;n/d;1291;913;n/d;n/d;2204
SP-SILVEIRAS;n/d;449;370;n/d;n/d;819
SP-SOCORRO;n/d;3941;3813;n/d;n/d;7754
SP-SOROCABA;n/d;107841;83279;n/d;n/d;191120
SP-SUD MENNUCCI;n/d;796;548;n/d;n/d;1344
SP-SUMARE;n/d;37078;19989;n/d;n/d;57067
SP-SUZANO;n/d;33041;23316;n/d;n/d;56357
SP-SUZANAPOLIS;n/d;1260;374;n/d;n/d;1634
SP-TABAPUA;n/d;1121;839;n/d;n/d;1960
SP-TABATINGA;n/d;2015;1688;n/d;n/d;3703
SP-TABOAO DA SERRA;n/d;31377;27890;n/d;n/d;59267
SP-TACIBA;n/d;442;386;n/d;n/d;828
SP-TAGUAI;n/d;2168;2386;n/d;n/d;4554
SP-TAIACU;n/d;366;271;n/d;n/d;637
SP-TAIUVA;n/d;422;327;n/d;n/d;749
SP-TAMBAU;n/d;3532;2034;n/d;n/d;5566
SP-TANABI;n/d;3291;1957;n/d;n/d;5248
SP-TAPIRAI;n/d;694;471;n/d;n/d;1165
SP-TAPIRATIBA;n/d;2191;1023;n/d;n/d;3214
SP-TAQUARAL;n/d;295;225;n/d;n/d;520
SP-TAQUARITINGA;n/d;6180;4743;n/d;n/d;10923
SP-TAQUARITUBA;n/d;2740;2024;n/d;n/d;4764
SP-TAQUARIVAI;n/d;801;439;n/d;n/d;1240
SP-TARABAI;n/d;528;435;n/d;n/d;963
SP-TARUMA;n/d;3924;1606;n/d;n/d;5530
SP-TATUI;n/d;16503;11943;n/d;n/d;28446
SP-TAUBATE;n/d;45592;33677;n/d;n/d;79269
SP-TEJUPA;n/d;502;355;n/d;n/d;857
SP-TEODORO SAMPAIO;n/d;1738;1507;n/d;n/d;3245
SP-TERRA ROXA;n/d;587;609;n/d;n/d;1196
SP-TIETE;n/d;8353;5737;n/d;n/d;14090
SP-TIMBURI;n/d;263;136;n/d;n/d;399
SP-TORRE DE PEDRA;n/d;126;121;n/d;n/d;247
SP-TORRINHA;n/d;1359;738;n/d;n/d;2097
SP-TRABIJU;n/d;231;171;n/d;n/d;402
SP-TREMEMBE;n/d;2545;2031;n/d;n/d;4576
SP-TRES FRONTEIRAS;n/d;425;230;n/d;n/d;655
SP-TUIUTI;n/d;385;295;n/d;n/d;680
SP-TUPA;n/d;8759;7523;n/d;n/d;16282
SP-TUPI PAULISTA;n/d;1145;1107;n/d;n/d;2252
SP-TURIUBA;n/d;146;144;n/d;n/d;290
SP-TURMALINA;n/d;180;145;n/d;n/d;325
SP-UBARANA;n/d;1042;378;n/d;n/d;1420
SP-UBATUBA;n/d;10036;8434;n/d;n/d;18470
SP-UBIRAJARA;n/d;707;413;n/d;n/d;1120
SP-UCHOA;n/d;807;652;n/d;n/d;1459
SP-UNIAO PAULISTA;n/d;72;34;n/d;n/d;106
SP-URANIA;n/d;657;544;n/d;n/d;1201
SP-URU;n/d;187;117;n/d;n/d;304
SP-URUPES;n/d;1279;1226;n/d;n/d;2505
SP-VALENTIM GENTIL;n/d;2008;1182;n/d;n/d;3190
SP-VALINHOS;n/d;24743;20270;n/d;n/d;45013
SP-VALPARAISO;n/d;4051;1682;n/d;n/d;5733
SP-VARGEM;n/d;522;399;n/d;n/d;921
SP-VARGEM GRANDE DO SUL;n/d;4522;2975;n/d;n/d;7497
SP-VARGEM GRANDE PAULISTA;n/d;6726;4399;n/d;n/d;11125
SP-VARZEA PAULISTA;n/d;10158;6693;n/d;n/d;16851
SP-VERA CRUZ;n/d;728;481;n/d;n/d;1209
SP-VINHEDO;n/d;20824;13824;n/d;n/d;34648
SP-VIRADOURO;n/d;1385;1751;n/d;n/d;3136
SP-VISTA ALEGRE DO ALTO;n/d;2574;808;n/d;n/d;3382
SP-VITORIA BRASIL;n/d;116;90;n/d;n/d;206
SP-VOTORANTIM;n/d;9894;8591;n/d;n/d;18485
SP-VOTUPORANGA;n/d;14325;12510;n/d;n/d;26835
SP-ZACARIAS;n/d;400;196;n/d;n/d;596
SP-CHAVANTES;n/d;1078;726;n/d;n/d;1804
SP-ESTIVA GERBI;n/d;1640;747;n/d;n/d;2387
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7296717;5831561;n/d;n/d;13128278

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2017
Vínculo Ativo 31/12;igual a;Sim
